Mar. 10, 2019   12:09:40
Cyclic Voltammetry
File: 
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0.2
High E (V) = 0.2
Low E (V) = -0.8
Init P/N = N
Scan Rate (V/s) = 0.01
Segment = 7
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001
2nd E (V) = 0.6
Sens 2 (A/V) = 1e-4
Comp R (ohm) = 20.0

Segment 1:
Ep = -0.141V
ip = -1.036e-3A
Ah = -6.457e-3C

Segment 2:

Segment 3:
Ep = -0.134V
ip = -1.014e-3A
Ah = -5.793e-3C

Segment 4:

Segment 5:
Ep = -0.145V
ip = -1.007e-3A
Ah = -6.891e-3C

Ep = -0.665V
ip = -2.306e-5A
Ah = -1.842e-5C

Segment 6:

Segment 7:
Ep = -0.140V
ip = -1.012e-3A
Ah = -6.416e-3C

Ep = -0.380V
ip = -1.708e-5A
Ah = -1.052e-5C

Current 2:

Segment 1:

Segment 2:

Segment 3:

Segment 4:

Segment 5:

Segment 6:

Segment 7:

Potential/V, i1/A, i2/A
0.057, 1.834e-4, 1.644e-5
0.058, 1.785e-4, 1.646e-5
0.059, 1.844e-4, 1.643e-5
0.060, 1.798e-4, 1.645e-5
0.061, 1.858e-4, 1.642e-5
0.062, 1.810e-4, 1.644e-5
0.063, 1.871e-4, 1.641e-5
0.064, 1.821e-4, 1.644e-5
0.065, 1.883e-4, 1.641e-5
0.066, 1.838e-4, 1.644e-5
0.067, 1.891e-4, 1.640e-5
0.068, 1.850e-4, 1.642e-5
0.069, 1.901e-4, 1.639e-5
0.070, 1.863e-4, 1.643e-5
0.071, 1.914e-4, 1.638e-5
0.072, 1.872e-4, 1.642e-5
0.073, 1.923e-4, 1.637e-5
0.074, 1.889e-4, 1.642e-5
0.075, 1.933e-4, 1.637e-5
0.076, 1.904e-4, 1.642e-5
0.077, 1.945e-4, 1.636e-5
0.078, 1.916e-4, 1.641e-5
0.079, 1.955e-4, 1.636e-5
0.080, 1.929e-4, 1.641e-5
0.081, 1.966e-4, 1.636e-5
0.082, 1.941e-4, 1.641e-5
0.083, 1.974e-4, 1.636e-5
0.084, 1.955e-4, 1.641e-5
0.085, 1.986e-4, 1.635e-5
0.086, 1.968e-4, 1.641e-5
0.087, 1.999e-4, 1.634e-5
0.088, 1.980e-4, 1.639e-5
0.089, 2.009e-4, 1.634e-5
0.090, 1.995e-4, 1.640e-5
0.091, 2.020e-4, 1.634e-5
0.092, 2.008e-4, 1.640e-5
0.093, 2.032e-4, 1.633e-5
0.094, 2.023e-4, 1.639e-5
0.095, 2.046e-4, 1.633e-5
0.096, 2.035e-4, 1.640e-5
0.097, 2.055e-4, 1.633e-5
0.098, 2.054e-4, 1.639e-5
0.099, 2.067e-4, 1.632e-5
0.100, 2.067e-4, 1.639e-5
0.101, 2.078e-4, 1.631e-5
0.102, 2.082e-4, 1.638e-5
0.103, 2.095e-4, 1.630e-5
0.104, 2.093e-4, 1.638e-5
0.105, 2.100e-4, 1.631e-5
0.106, 2.107e-4, 1.636e-5
0.107, 2.110e-4, 1.629e-5
0.108, 2.123e-4, 1.635e-5
0.109, 2.122e-4, 1.629e-5
0.110, 2.136e-4, 1.635e-5
0.111, 2.134e-4, 1.628e-5
0.112, 2.151e-4, 1.634e-5
0.113, 2.145e-4, 1.627e-5
0.114, 2.168e-4, 1.633e-5
0.115, 2.156e-4, 1.627e-5
0.116, 2.184e-4, 1.633e-5
0.117, 2.165e-4, 1.627e-5
0.118, 2.196e-4, 1.632e-5
0.119, 2.180e-4, 1.625e-5
0.120, 2.209e-4, 1.632e-5
0.121, 2.190e-4, 1.626e-5
0.122, 2.226e-4, 1.631e-5
0.123, 2.200e-4, 1.624e-5
0.124, 2.241e-4, 1.630e-5
0.125, 2.210e-4, 1.624e-5
0.126, 2.251e-4, 1.629e-5
0.127, 2.222e-4, 1.622e-5
0.128, 2.266e-4, 1.628e-5
0.129, 2.234e-4, 1.623e-5
0.130, 2.283e-4, 1.627e-5
0.131, 2.247e-4, 1.622e-5
0.132, 2.299e-4, 1.626e-5
0.133, 2.260e-4, 1.621e-5
0.134, 2.313e-4, 1.626e-5
0.135, 2.273e-4, 1.620e-5
0.136, 2.327e-4, 1.625e-5
0.137, 2.281e-4, 1.619e-5
0.138, 2.342e-4, 1.623e-5
0.139, 2.292e-4, 1.618e-5
0.140, 2.358e-4, 1.622e-5
0.141, 2.306e-4, 1.618e-5
0.142, 2.372e-4, 1.621e-5
0.143, 2.325e-4, 1.617e-5
0.144, 2.391e-4, 1.621e-5
0.145, 2.336e-4, 1.615e-5
0.146, 2.408e-4, 1.620e-5
0.147, 2.350e-4, 1.615e-5
0.148, 2.426e-4, 1.619e-5
0.149, 2.364e-4, 1.615e-5
0.150, 2.442e-4, 1.619e-5
0.151, 2.384e-4, 1.615e-5
0.152, 2.458e-4, 1.617e-5
0.153, 2.401e-4, 1.614e-5
0.154, 2.476e-4, 1.617e-5
0.155, 2.418e-4, 1.614e-5
0.156, 2.498e-4, 1.616e-5
0.157, 2.438e-4, 1.613e-5
0.158, 2.519e-4, 1.615e-5
0.159, 2.461e-4, 1.613e-5
0.160, 2.539e-4, 1.615e-5
0.161, 2.480e-4, 1.613e-5
0.162, 2.555e-4, 1.615e-5
0.163, 2.488e-4, 1.613e-5
0.164, 2.563e-4, 1.612e-5
0.165, 2.505e-4, 1.610e-5
0.166, 2.580e-4, 1.610e-5
0.167, 2.528e-4, 1.608e-5
0.168, 2.601e-4, 1.608e-5
0.169, 2.549e-4, 1.609e-5
0.170, 2.625e-4, 1.607e-5
0.171, 2.571e-4, 1.607e-5
0.172, 2.645e-4, 1.606e-5
0.173, 2.592e-4, 1.607e-5
0.174, 2.663e-4, 1.605e-5
0.175, 2.614e-4, 1.605e-5
0.176, 2.681e-4, 1.603e-5
0.177, 2.633e-4, 1.605e-5
0.178, 2.704e-4, 1.602e-5
0.179, 2.654e-4, 1.603e-5
0.180, 2.725e-4, 1.601e-5
0.181, 2.677e-4, 1.603e-5
0.182, 2.748e-4, 1.600e-5
0.183, 2.704e-4, 1.601e-5
0.184, 2.768e-4, 1.598e-5
0.185, 2.728e-4, 1.602e-5
0.186, 2.793e-4, 1.598e-5
0.187, 2.752e-4, 1.601e-5
0.188, 2.814e-4, 1.598e-5
0.189, 2.776e-4, 1.601e-5
0.190, 2.835e-4, 1.598e-5
0.191, 2.801e-4, 1.601e-5
0.192, 2.858e-4, 1.597e-5
0.193, 2.828e-4, 1.602e-5
0.194, 2.885e-4, 1.596e-5
0.195, 2.854e-4, 1.601e-5
0.196, 2.908e-4, 1.596e-5
0.197, 2.879e-4, 1.601e-5
0.198, 2.930e-4, 1.595e-5
0.199, 2.909e-4, 1.600e-5
0.200, 2.558e-4, 1.619e-5
0.199, 1.822e-4, 1.657e-5
0.198, 1.499e-4, 1.665e-5
0.197, 1.263e-4, 1.678e-5
0.196, 1.142e-4, 1.681e-5
0.195, 1.006e-4, 1.691e-5
0.194, 9.340e-5, 1.691e-5
0.193, 8.262e-5, 1.701e-5
0.192, 7.736e-5, 1.699e-5
0.191, 6.833e-5, 1.707e-5
0.190, 6.390e-5, 1.705e-5
0.189, 5.613e-5, 1.711e-5
0.188, 5.186e-5, 1.710e-5
0.187, 4.550e-5, 1.716e-5
0.186, 4.164e-5, 1.715e-5
0.185, 3.574e-5, 1.721e-5
0.184, 3.261e-5, 1.719e-5
0.183, 2.735e-5, 1.724e-5
0.182, 2.439e-5, 1.723e-5
0.181, 1.975e-5, 1.729e-5
0.180, 1.625e-5, 1.727e-5
0.179, 1.261e-5, 1.732e-5
0.178, 9.120e-6, 1.730e-5
0.177, 5.582e-6, 1.735e-5
0.176, 2.313e-6, 1.733e-5
0.175, -8.921e-7, 1.738e-5
0.174, -3.990e-6, 1.736e-5
0.173, -6.768e-6, 1.741e-5
0.172, -1.043e-5, 1.739e-5
0.171, -1.217e-5, 1.743e-5
0.170, -1.596e-5, 1.741e-5
0.169, -1.757e-5, 1.745e-5
0.168, -2.111e-5, 1.743e-5
0.167, -2.218e-5, 1.747e-5
0.166, -2.583e-5, 1.745e-5
0.165, -2.639e-5, 1.748e-5
0.164, -3.088e-5, 1.748e-5
0.163, -3.067e-5, 1.751e-5
0.162, -3.508e-5, 1.749e-5
0.161, -3.486e-5, 1.753e-5
0.160, -3.927e-5, 1.751e-5
0.159, -3.873e-5, 1.755e-5
0.158, -4.304e-5, 1.754e-5
0.157, -4.200e-5, 1.757e-5
0.156, -4.718e-5, 1.757e-5
0.155, -4.511e-5, 1.759e-5
0.154, -5.013e-5, 1.758e-5
0.153, -4.831e-5, 1.762e-5
0.152, -5.349e-5, 1.761e-5
0.151, -5.164e-5, 1.764e-5
0.150, -5.714e-5, 1.763e-5
0.149, -5.476e-5, 1.765e-5
0.148, -6.056e-5, 1.765e-5
0.147, -5.742e-5, 1.766e-5
0.146, -6.317e-5, 1.766e-5
0.145, -6.012e-5, 1.769e-5
0.144, -6.609e-5, 1.768e-5
0.143, -6.281e-5, 1.769e-5
0.142, -6.875e-5, 1.770e-5
0.141, -6.525e-5, 1.770e-5
0.140, -7.170e-5, 1.771e-5
0.139, -6.748e-5, 1.772e-5
0.138, -7.403e-5, 1.772e-5
0.137, -7.003e-5, 1.773e-5
0.136, -7.627e-5, 1.773e-5
0.135, -7.245e-5, 1.773e-5
0.134, -7.878e-5, 1.774e-5
0.133, -7.405e-5, 1.774e-5
0.132, -8.081e-5, 1.775e-5
0.131, -7.592e-5, 1.775e-5
0.130, -8.259e-5, 1.776e-5
0.129, -7.766e-5, 1.776e-5
0.128, -8.427e-5, 1.777e-5
0.127, -7.928e-5, 1.777e-5
0.126, -8.579e-5, 1.778e-5
0.125, -8.048e-5, 1.778e-5
0.124, -8.749e-5, 1.780e-5
0.123, -8.193e-5, 1.780e-5
0.122, -8.930e-5, 1.782e-5
0.121, -8.420e-5, 1.782e-5
0.120, -9.088e-5, 1.782e-5
0.119, -8.572e-5, 1.782e-5
0.118, -9.256e-5, 1.784e-5
0.117, -8.698e-5, 1.782e-5
0.116, -9.435e-5, 1.784e-5
0.115, -8.842e-5, 1.782e-5
0.114, -9.554e-5, 1.784e-5
0.113, -8.994e-5, 1.782e-5
0.112, -9.682e-5, 1.784e-5
0.111, -9.149e-5, 1.782e-5
0.110, -9.810e-5, 1.784e-5
0.109, -9.263e-5, 1.782e-5
0.108, -9.949e-5, 1.785e-5
0.107, -9.382e-5, 1.783e-5
0.106, -1.004e-4, 1.785e-5
0.105, -9.532e-5, 1.783e-5
0.104, -1.016e-4, 1.785e-5
0.103, -9.657e-5, 1.783e-5
0.102, -1.031e-4, 1.786e-5
0.101, -9.765e-5, 1.783e-5
0.100, -1.040e-4, 1.786e-5
0.099, -9.870e-5, 1.784e-5
0.098, -1.047e-4, 1.787e-5
0.097, -9.998e-5, 1.784e-5
0.096, -1.057e-4, 1.788e-5
0.095, -1.013e-4, 1.785e-5
0.094, -1.066e-4, 1.788e-5
0.093, -1.021e-4, 1.784e-5
0.092, -1.076e-4, 1.788e-5
0.091, -1.029e-4, 1.785e-5
0.090, -1.082e-4, 1.788e-5
0.089, -1.039e-4, 1.785e-5
0.088, -1.090e-4, 1.788e-5
0.087, -1.052e-4, 1.785e-5
0.086, -1.102e-4, 1.788e-5
0.085, -1.061e-4, 1.786e-5
0.084, -1.111e-4, 1.790e-5
0.083, -1.071e-4, 1.787e-5
0.082, -1.118e-4, 1.789e-5
0.081, -1.083e-4, 1.787e-5
0.080, -1.126e-4, 1.790e-5
0.079, -1.092e-4, 1.787e-5
0.078, -1.134e-4, 1.790e-5
0.077, -1.102e-4, 1.788e-5
0.076, -1.144e-4, 1.791e-5
0.075, -1.108e-4, 1.788e-5
0.074, -1.148e-4, 1.791e-5
0.073, -1.119e-4, 1.790e-5
0.072, -1.157e-4, 1.791e-5
0.071, -1.130e-4, 1.789e-5
0.070, -1.166e-4, 1.793e-5
0.069, -1.138e-4, 1.790e-5
0.068, -1.173e-4, 1.793e-5
0.067, -1.147e-4, 1.791e-5
0.066, -1.178e-4, 1.793e-5
0.065, -1.158e-4, 1.792e-5
0.064, -1.184e-4, 1.795e-5
0.063, -1.165e-4, 1.792e-5
0.062, -1.191e-4, 1.796e-5
0.061, -1.173e-4, 1.793e-5
0.060, -1.200e-4, 1.796e-5
0.059, -1.180e-4, 1.794e-5
0.058, -1.204e-4, 1.796e-5
0.057, -1.193e-4, 1.795e-5
0.056, -1.212e-4, 1.796e-5
0.055, -1.202e-4, 1.795e-5
0.054, -1.219e-4, 1.796e-5
0.053, -1.210e-4, 1.795e-5
0.052, -1.225e-4, 1.796e-5
0.051, -1.216e-4, 1.794e-5
0.050, -1.228e-4, 1.795e-5
0.049, -1.227e-4, 1.795e-5
0.048, -1.235e-4, 1.796e-5
0.047, -1.236e-4, 1.796e-5
0.046, -1.242e-4, 1.796e-5
0.045, -1.244e-4, 1.796e-5
0.044, -1.251e-4, 1.796e-5
0.043, -1.251e-4, 1.796e-5
0.042, -1.251e-4, 1.796e-5
0.041, -1.260e-4, 1.797e-5
0.040, -1.255e-4, 1.798e-5
0.039, -1.267e-4, 1.797e-5
0.038, -1.261e-4, 1.799e-5
0.037, -1.276e-4, 1.798e-5
0.036, -1.276e-4, 1.799e-5
0.035, -1.291e-4, 1.798e-5
0.034, -1.283e-4, 1.798e-5
0.033, -1.303e-4, 1.797e-5
0.032, -1.291e-4, 1.798e-5
0.031, -1.316e-4, 1.798e-5
0.030, -1.298e-4, 1.798e-5
0.029, -1.324e-4, 1.798e-5
0.028, -1.308e-4, 1.798e-5
0.027, -1.333e-4, 1.797e-5
0.026, -1.311e-4, 1.799e-5
0.025, -1.344e-4, 1.799e-5
0.024, -1.318e-4, 1.800e-5
0.023, -1.357e-4, 1.800e-5
0.022, -1.328e-4, 1.800e-5
0.021, -1.368e-4, 1.800e-5
0.020, -1.341e-4, 1.800e-5
0.019, -1.382e-4, 1.801e-5
0.018, -1.352e-4, 1.801e-5
0.017, -1.400e-4, 1.802e-5
0.016, -1.364e-4, 1.802e-5
0.015, -1.416e-4, 1.803e-5
0.014, -1.379e-4, 1.802e-5
0.013, -1.430e-4, 1.802e-5
0.012, -1.395e-4, 1.801e-5
0.011, -1.445e-4, 1.802e-5
0.010, -1.407e-4, 1.802e-5
0.009, -1.465e-4, 1.803e-5
0.008, -1.418e-4, 1.803e-5
0.007, -1.478e-4, 1.804e-5
0.006, -1.434e-4, 1.804e-5
0.005, -1.493e-4, 1.805e-5
0.004, -1.452e-4, 1.805e-5
0.003, -1.512e-4, 1.807e-5
0.002, -1.468e-4, 1.807e-5
0.001, -1.534e-4, 1.809e-5
0.000, -1.505e-4, 1.809e-5
-0.001, -1.569e-4, 1.810e-5
-0.002, -1.517e-4, 1.809e-5
-0.003, -1.587e-4, 1.811e-5
-0.004, -1.544e-4, 1.811e-5
-0.005, -1.611e-4, 1.812e-5
-0.006, -1.567e-4, 1.811e-5
-0.007, -1.640e-4, 1.812e-5
-0.008, -1.591e-4, 1.811e-5
-0.009, -1.666e-4, 1.814e-5
-0.010, -1.622e-4, 1.813e-5
-0.011, -1.698e-4, 1.815e-5
-0.012, -1.655e-4, 1.814e-5
-0.013, -1.732e-4, 1.816e-5
-0.014, -1.696e-4, 1.816e-5
-0.015, -1.780e-4, 1.818e-5
-0.016, -1.737e-4, 1.817e-5
-0.017, -1.813e-4, 1.820e-5
-0.018, -1.773e-4, 1.819e-5
-0.019, -1.854e-4, 1.824e-5
-0.020, -1.825e-4, 1.823e-5
-0.021, -1.903e-4, 1.827e-5
-0.022, -1.877e-4, 1.826e-5
-0.023, -1.961e-4, 1.829e-5
-0.024, -1.934e-4, 1.828e-5
-0.025, -2.022e-4, 1.833e-5
-0.026, -1.999e-4, 1.831e-5
-0.027, -2.086e-4, 1.836e-5
-0.028, -2.075e-4, 1.835e-5
-0.029, -2.159e-4, 1.839e-5
-0.030, -2.151e-4, 1.838e-5
-0.031, -2.236e-4, 1.843e-5
-0.032, -2.230e-4, 1.843e-5
-0.033, -2.320e-4, 1.847e-5
-0.034, -2.316e-4, 1.848e-5
-0.035, -2.406e-4, 1.853e-5
-0.036, -2.409e-4, 1.854e-5
-0.037, -2.501e-4, 1.859e-5
-0.038, -2.512e-4, 1.860e-5
-0.039, -2.609e-4, 1.865e-5
-0.040, -2.626e-4, 1.867e-5
-0.041, -2.728e-4, 1.873e-5
-0.042, -2.752e-4, 1.874e-5
-0.043, -2.852e-4, 1.878e-5
-0.044, -2.885e-4, 1.880e-5
-0.045, -2.989e-4, 1.884e-5
-0.046, -3.024e-4, 1.887e-5
-0.047, -3.136e-4, 1.892e-5
-0.048, -3.178e-4, 1.894e-5
-0.049, -3.287e-4, 1.899e-5
-0.050, -3.336e-4, 1.902e-5
-0.051, -3.444e-4, 1.906e-5
-0.052, -3.503e-4, 1.912e-5
-0.053, -3.609e-4, 1.916e-5
-0.054, -3.675e-4, 1.921e-5
-0.055, -3.790e-4, 1.926e-5
-0.056, -3.860e-4, 1.931e-5
-0.057, -3.981e-4, 1.936e-5
-0.058, -4.063e-4, 1.941e-5
-0.059, -4.182e-4, 1.945e-5
-0.060, -4.275e-4, 1.953e-5
-0.061, -4.394e-4, 1.956e-5
-0.062, -4.494e-4, 1.962e-5
-0.063, -4.616e-4, 1.966e-5
-0.064, -4.718e-4, 1.973e-5
-0.065, -4.843e-4, 1.976e-5
-0.066, -4.947e-4, 1.986e-5
-0.067, -5.071e-4, 1.988e-5
-0.068, -5.186e-4, 1.999e-5
-0.069, -5.307e-4, 2.003e-5
-0.070, -5.433e-4, 2.014e-5
-0.071, -5.555e-4, 2.017e-5
-0.072, -5.685e-4, 2.027e-5
-0.073, -5.812e-4, 2.031e-5
-0.074, -5.940e-4, 2.044e-5
-0.075, -6.070e-4, 2.045e-5
-0.076, -6.208e-4, 2.059e-5
-0.077, -6.337e-4, 2.060e-5
-0.078, -6.480e-4, 2.074e-5
-0.079, -6.606e-4, 2.075e-5
-0.080, -6.747e-4, 2.090e-5
-0.081, -6.874e-4, 2.092e-5
-0.082, -7.015e-4, 2.109e-5
-0.083, -7.146e-4, 2.111e-5
-0.084, -7.293e-4, 2.128e-5
-0.085, -7.423e-4, 2.127e-5
-0.086, -7.570e-4, 2.145e-5
-0.087, -7.700e-4, 2.145e-5
-0.088, -7.858e-4, 2.163e-5
-0.089, -7.979e-4, 2.161e-5
-0.090, -8.141e-4, 2.181e-5
-0.091, -8.259e-4, 2.178e-5
-0.092, -8.432e-4, 2.199e-5
-0.093, -8.545e-4, 2.196e-5
-0.094, -8.712e-4, 2.214e-5
-0.095, -8.826e-4, 2.210e-5
-0.096, -8.986e-4, 2.231e-5
-0.097, -9.099e-4, 2.225e-5
-0.098, -9.258e-4, 2.248e-5
-0.099, -9.356e-4, 2.244e-5
-0.100, -9.530e-4, 2.265e-5
-0.101, -9.620e-4, 2.258e-5
-0.102, -9.792e-4, 2.279e-5
-0.103, -9.884e-4, 2.274e-5
-0.104, -1.004e-3, 2.295e-5
-0.105, -1.015e-3, 2.288e-5
-0.106, -1.030e-3, 2.307e-5
-0.107, -1.040e-3, 2.297e-5
-0.108, -1.054e-3, 2.317e-5
-0.109, -1.061e-3, 2.309e-5
-0.110, -1.074e-3, 2.331e-5
-0.111, -1.080e-3, 2.325e-5
-0.112, -1.092e-3, 2.348e-5
-0.113, -1.100e-3, 2.341e-5
-0.114, -1.110e-3, 2.361e-5
-0.115, -1.118e-3, 2.353e-5
-0.116, -1.128e-3, 2.372e-5
-0.117, -1.134e-3, 2.363e-5
-0.118, -1.144e-3, 2.382e-5
-0.119, -1.148e-3, 2.372e-5
-0.120, -1.157e-3, 2.391e-5
-0.121, -1.159e-3, 2.383e-5
-0.122, -1.168e-3, 2.400e-5
-0.123, -1.171e-3, 2.391e-5
-0.124, -1.178e-3, 2.408e-5
-0.125, -1.179e-3, 2.400e-5
-0.126, -1.186e-3, 2.415e-5
-0.127, -1.187e-3, 2.406e-5
-0.128, -1.192e-3, 2.420e-5
-0.129, -1.192e-3, 2.412e-5
-0.130, -1.198e-3, 2.423e-5
-0.131, -1.197e-3, 2.414e-5
-0.132, -1.202e-3, 2.426e-5
-0.133, -1.199e-3, 2.417e-5
-0.134, -1.202e-3, 2.428e-5
-0.135, -1.201e-3, 2.420e-5
-0.136, -1.202e-3, 2.429e-5
-0.137, -1.201e-3, 2.422e-5
-0.138, -1.204e-3, 2.429e-5
-0.139, -1.203e-3, 2.421e-5
-0.140, -1.205e-3, 2.428e-5
-0.141, -1.202e-3, 2.422e-5
-0.142, -1.205e-3, 2.427e-5
-0.143, -1.204e-3, 2.420e-5
-0.144, -1.204e-3, 2.423e-5
-0.145, -1.202e-3, 2.418e-5
-0.146, -1.202e-3, 2.422e-5
-0.147, -1.200e-3, 2.416e-5
-0.148, -1.199e-3, 2.419e-5
-0.149, -1.196e-3, 2.415e-5
-0.150, -1.195e-3, 2.418e-5
-0.151, -1.194e-3, 2.415e-5
-0.152, -1.194e-3, 2.417e-5
-0.153, -1.194e-3, 2.414e-5
-0.154, -1.193e-3, 2.415e-5
-0.155, -1.195e-3, 2.413e-5
-0.156, -1.195e-3, 2.412e-5
-0.157, -1.196e-3, 2.409e-5
-0.158, -1.194e-3, 2.406e-5
-0.159, -1.192e-3, 2.405e-5
-0.160, -1.191e-3, 2.403e-5
-0.161, -1.191e-3, 2.405e-5
-0.162, -1.190e-3, 2.401e-5
-0.163, -1.191e-3, 2.402e-5
-0.164, -1.190e-3, 2.398e-5
-0.165, -1.191e-3, 2.399e-5
-0.166, -1.190e-3, 2.394e-5
-0.167, -1.191e-3, 2.400e-5
-0.168, -1.188e-3, 2.394e-5
-0.169, -1.189e-3, 2.400e-5
-0.170, -1.187e-3, 2.394e-5
-0.171, -1.188e-3, 2.403e-5
-0.172, -1.188e-3, 2.398e-5
-0.173, -1.190e-3, 2.406e-5
-0.174, -1.188e-3, 2.399e-5
-0.175, -1.192e-3, 2.410e-5
-0.176, -1.190e-3, 2.401e-5
-0.177, -1.193e-3, 2.410e-5
-0.178, -1.190e-3, 2.399e-5
-0.179, -1.194e-3, 2.408e-5
-0.180, -1.190e-3, 2.396e-5
-0.181, -1.193e-3, 2.404e-5
-0.182, -1.190e-3, 2.393e-5
-0.183, -1.195e-3, 2.405e-5
-0.184, -1.192e-3, 2.394e-5
-0.185, -1.196e-3, 2.407e-5
-0.186, -1.190e-3, 2.396e-5
-0.187, -1.195e-3, 2.410e-5
-0.188, -1.191e-3, 2.397e-5
-0.189, -1.196e-3, 2.412e-5
-0.190, -1.189e-3, 2.399e-5
-0.191, -1.194e-3, 2.415e-5
-0.192, -1.189e-3, 2.402e-5
-0.193, -1.193e-3, 2.419e-5
-0.194, -1.188e-3, 2.406e-5
-0.195, -1.195e-3, 2.424e-5
-0.196, -1.192e-3, 2.410e-5
-0.197, -1.198e-3, 2.427e-5
-0.198, -1.192e-3, 2.411e-5
-0.199, -1.196e-3, 2.428e-5
-0.200, -1.191e-3, 2.414e-5
-0.201, -1.197e-3, 2.432e-5
-0.202, -1.193e-3, 2.416e-5
-0.203, -1.197e-3, 2.433e-5
-0.204, -1.193e-3, 2.416e-5
-0.205, -1.199e-3, 2.433e-5
-0.206, -1.196e-3, 2.414e-5
-0.207, -1.206e-3, 2.431e-5
-0.208, -1.199e-3, 2.411e-5
-0.209, -1.203e-3, 2.429e-5
-0.210, -1.196e-3, 2.410e-5
-0.211, -1.199e-3, 2.430e-5
-0.212, -1.194e-3, 2.415e-5
-0.213, -1.199e-3, 2.435e-5
-0.214, -1.196e-3, 2.416e-5
-0.215, -1.200e-3, 2.435e-5
-0.216, -1.194e-3, 2.415e-5
-0.217, -1.200e-3, 2.433e-5
-0.218, -1.196e-3, 2.415e-5
-0.219, -1.205e-3, 2.430e-5
-0.220, -1.199e-3, 2.409e-5
-0.221, -1.208e-3, 2.424e-5
-0.222, -1.202e-3, 2.402e-5
-0.223, -1.205e-3, 2.419e-5
-0.224, -1.196e-3, 2.402e-5
-0.225, -1.202e-3, 2.424e-5
-0.226, -1.197e-3, 2.409e-5
-0.227, -1.201e-3, 2.428e-5
-0.228, -1.195e-3, 2.410e-5
-0.229, -1.200e-3, 2.426e-5
-0.230, -1.195e-3, 2.408e-5
-0.231, -1.202e-3, 2.424e-5
-0.232, -1.196e-3, 2.405e-5
-0.233, -1.202e-3, 2.423e-5
-0.234, -1.196e-3, 2.408e-5
-0.235, -1.199e-3, 2.426e-5
-0.236, -1.193e-3, 2.412e-5
-0.237, -1.199e-3, 2.431e-5
-0.238, -1.196e-3, 2.416e-5
-0.239, -1.203e-3, 2.434e-5
-0.240, -1.197e-3, 2.416e-5
-0.241, -1.203e-3, 2.433e-5
-0.242, -1.201e-3, 2.417e-5
-0.243, -1.208e-3, 2.433e-5
-0.244, -1.205e-3, 2.416e-5
-0.245, -1.206e-3, 2.429e-5
-0.246, -1.200e-3, 2.413e-5
-0.247, -1.203e-3, 2.428e-5
-0.248, -1.200e-3, 2.414e-5
-0.249, -1.207e-3, 2.430e-5
-0.250, -1.205e-3, 2.418e-5
-0.251, -1.208e-3, 2.432e-5
-0.252, -1.203e-3, 2.418e-5
-0.253, -1.206e-3, 2.430e-5
-0.254, -1.200e-3, 2.416e-5
-0.255, -1.204e-3, 2.430e-5
-0.256, -1.201e-3, 2.418e-5
-0.257, -1.205e-3, 2.432e-5
-0.258, -1.201e-3, 2.420e-5
-0.259, -1.205e-3, 2.433e-5
-0.260, -1.203e-3, 2.423e-5
-0.261, -1.208e-3, 2.436e-5
-0.262, -1.206e-3, 2.426e-5
-0.263, -1.209e-3, 2.436e-5
-0.264, -1.206e-3, 2.425e-5
-0.265, -1.207e-3, 2.435e-5
-0.266, -1.205e-3, 2.425e-5
-0.267, -1.209e-3, 2.438e-5
-0.268, -1.208e-3, 2.429e-5
-0.269, -1.211e-3, 2.438e-5
-0.270, -1.208e-3, 2.427e-5
-0.271, -1.209e-3, 2.436e-5
-0.272, -1.207e-3, 2.431e-5
-0.273, -1.210e-3, 2.439e-5
-0.274, -1.206e-3, 2.432e-5
-0.275, -1.206e-3, 2.438e-5
-0.276, -1.205e-3, 2.433e-5
-0.277, -1.205e-3, 2.438e-5
-0.278, -1.206e-3, 2.434e-5
-0.279, -1.205e-3, 2.437e-5
-0.280, -1.207e-3, 2.439e-5
-0.281, -1.207e-3, 2.444e-5
-0.282, -1.210e-3, 2.446e-5
-0.283, -1.211e-3, 2.449e-5
-0.284, -1.212e-3, 2.446e-5
-0.285, -1.211e-3, 2.445e-5
-0.286, -1.215e-3, 2.442e-5
-0.287, -1.215e-3, 2.438e-5
-0.288, -1.215e-3, 2.437e-5
-0.289, -1.213e-3, 2.435e-5
-0.290, -1.213e-3, 2.439e-5
-0.291, -1.213e-3, 2.436e-5
-0.292, -1.212e-3, 2.441e-5
-0.293, -1.210e-3, 2.439e-5
-0.294, -1.209e-3, 2.445e-5
-0.295, -1.212e-3, 2.449e-5
-0.296, -1.215e-3, 2.456e-5
-0.297, -1.214e-3, 2.451e-5
-0.298, -1.217e-3, 2.457e-5
-0.299, -1.217e-3, 2.451e-5
-0.300, -1.220e-3, 2.456e-5
-0.301, -1.217e-3, 2.444e-5
-0.302, -1.218e-3, 2.450e-5
-0.303, -1.215e-3, 2.442e-5
-0.304, -1.218e-3, 2.451e-5
-0.305, -1.215e-3, 2.444e-5
-0.306, -1.220e-3, 2.455e-5
-0.307, -1.217e-3, 2.446e-5
-0.308, -1.222e-3, 2.458e-5
-0.309, -1.215e-3, 2.447e-5
-0.310, -1.217e-3, 2.458e-5
-0.311, -1.212e-3, 2.448e-5
-0.312, -1.217e-3, 2.462e-5
